prot_IDs	usage
prot_Q88MF5_exchange	0
prot_Q88MF7_exchange	0.999899999997032
prot_Q88MF9_exchange	0.39239683381113
prot_Q88MG0_exchange	0
prot_Q88MG1_exchange	0.123099310890095
prot_Q88MG4_exchange	0.99989999958898
prot_Q88MG7_exchange	0.00725110746937614
prot_Q88MG8_exchange	0.0920278378655368
prot_Q88MG9_exchange	1
prot_Q88MH0_exchange	0.400546548382681
prot_Q88MH4_exchange	0.873905954876807
prot_Q88MH6_exchange	0.00499750770335578
prot_Q88MH8_exchange	0.0120482865890929
prot_Q88MI3_exchange	0.186635778721636
prot_Q88MP5_exchange	0.203182566126077
prot_Q88MR4_exchange	0.596062033596412
prot_Q88MS3_exchange	0
prot_Q88MS4_exchange	0
prot_Q88MT4_exchange	0
prot_Q88MT7_exchange	0
prot_Q88MU0_exchange	0
prot_Q88MU7_exchange	0.054753406887978
prot_Q88MU8_exchange	0.087970728713455
prot_Q88MU9_exchange	0
prot_Q88MW1_exchange	0
prot_Q88MY2_exchange	0.000587036468349396
prot_Q88MZ2_exchange	0.0297966497096177
prot_Q88MZ9_exchange	0
prot_Q88N13_exchange	0
prot_Q88N27_exchange	0
prot_Q88N35_exchange	0
prot_Q88N36_exchange	0
prot_Q88N37_exchange	0
prot_Q88N39_exchange	0
prot_Q88N49_exchange	1
prot_Q88N54_exchange	0.00938305407443014
prot_Q88N71_exchange	0.036523492825228
prot_Q88N74_exchange	0.0482887757480726
prot_Q88N75_exchange	0
prot_Q88N76_exchange	0.104263785613328
prot_Q88N78_exchange	0.51888548231612
prot_Q88N80_exchange	0.000107170871921965
prot_Q88N81_exchange	0.324069015108045
prot_Q88N82_exchange	0.00311165258143017
prot_Q88N89_exchange	0.9999
prot_Q88N93_exchange	0
prot_Q88N94_exchange	0
prot_Q88N95_exchange	0
prot_Q88NA1_exchange	0
prot_Q88NA8_exchange	0.0517333683409781
prot_Q88NA9_exchange	0.054173688405205
prot_Q88NB2_exchange	0
prot_Q88NB5_exchange	0
prot_Q88NB8_exchange	0.9999
prot_Q88NC0_exchange	0.9999
prot_Q88NF7_exchange	0
prot_Q88NF9_exchange	0
prot_Q88NG9_exchange	0.0305771281257786
prot_Q88NH2_exchange	0.00339061058655792
prot_Q88NH4_exchange	0
prot_Q88NH8_exchange	0.374461825741811
prot_Q88NI4_exchange	0
prot_Q88NJ4_exchange	0
prot_Q88NK1_exchange	0
prot_Q88NK2_exchange	0
prot_Q88NM8_exchange	0.0356772943493481
prot_Q88NN0_exchange	0.0550500733299312
prot_Q88NR4_exchange	0
prot_Q88NR7_exchange	0
prot_Q88NR8_exchange	0
prot_Q88NS5_exchange	0.0147183403231799
prot_Q88NV4_exchange	0
prot_Q88NV7_exchange	0
prot_Q88NW7_exchange	1
prot_Q88NX1_exchange	0.000637280222987287
prot_Q88NX4_exchange	0.00224126809910897
prot_Q88NX5_exchange	0
prot_Q88NX8_exchange	0
prot_Q88NY2_exchange	0
prot_Q88NY5_exchange	0
prot_Q88P16_exchange	0.485447026400507
prot_Q88P21_exchange	0.588981728665813
prot_Q88P22_exchange	0.429138406995958
prot_Q88P28_exchange	0.143719735045389
prot_Q88P29_exchange	1
prot_Q88P35_exchange	0
prot_Q88P38_exchange	0
prot_Q88P39_exchange	0
prot_Q88P42_exchange	0
prot_Q88P43_exchange	0.141545156756245
prot_Q88P44_exchange	0.0445014228006435
prot_Q88P52_exchange	0
prot_Q88P53_exchange	0.000244214354936365
prot_Q88P54_exchange	0.0166284085375455
prot_Q88P65_exchange	0
prot_Q88P67_exchange	0
prot_Q88P73_exchange	0
prot_Q88P76_exchange	0
prot_Q88P86_exchange	0.000967887099897283
prot_Q88P87_exchange	0.575652594717495
prot_Q88P88_exchange	0.180213846049959
prot_Q88P95_exchange	0
prot_Q88P96_exchange	0.80865025035653
prot_Q88P97_exchange	4.34143724434634e-07
prot_Q88P98_exchange	1.48505089047452e-07
prot_Q88P99_exchange	2.4963632566999e-07
prot_Q88PA6_exchange	0
prot_Q88PB8_exchange	0
prot_Q88PB9_exchange	0
prot_Q88PC0_exchange	0
prot_Q88PD0_exchange	0
prot_Q88PD5_exchange	0
prot_Q88PF3_exchange	0.0433003101984446
prot_Q88PG5_exchange	0
prot_Q88PG6_exchange	0
prot_Q88PG7_exchange	0
prot_Q88PG8_exchange	0
prot_Q88PH1_exchange	0
prot_Q88PH2_exchange	0
prot_Q88PI0_exchange	0
prot_Q88PI2_exchange	0
prot_Q88PI6_exchange	0.0981943592452591
prot_Q88PJ6_exchange	0
prot_Q88PJ7_exchange	0.546373568435017
prot_Q88PK1_exchange	0
