Rxn name	Formula	Gene-reaction association	LB	UB	Objective
3OAS60No3	0.0059102 prot_Q88HQ0[c] + pmet_3OAS60[c]  -> 3ohexACP_c[c] + ACP_c[c] + co2_c[c] 	PP_3303	  0.00	999999.00	  0.00
arm_3OAS80	h_c[c] + hexACP_c[c] + malACP_c[c]  -> pmet_3OAS80[c] 	PP_1916 or PP_4175 or PP_3303	  0.00	999999.00	  0.00
3OAS80No1	0.0059102 prot_Q88LL4[c] + pmet_3OAS80[c]  -> 3ooctACP_c[c] + ACP_c[c] + co2_c[c] 	PP_1916	  0.00	999999.00	  0.00
3OAS80No2	5.04134e-07 prot_Q88FC3[c] + pmet_3OAS80[c]  -> 3ooctACP_c[c] + ACP_c[c] + co2_c[c] 	PP_4175	  0.00	999999.00	  0.00
3OAS80No3	0.0059102 prot_Q88HQ0[c] + pmet_3OAS80[c]  -> 3ooctACP_c[c] + ACP_c[c] + co2_c[c] 	PP_3303	  0.00	999999.00	  0.00
arm_3OXCOAT	coa_c[c] + oxadpcoa_c[c]  -> pmet_3OXCOAT[c] 	PP_3280 or PP_1377	  0.00	999999.00	  0.00
3OXCOATNo1	3.5613e-05 prot_Q88HS3[c] + pmet_3OXCOAT[c]  -> accoa_c[c] + succoa_c[c] 	PP_3280	  0.00	999999.00	  0.00
3OXCOATNo2	pmet_3OXCOAT[c] + 3.5613e-05 prot_Q88N39[c]  -> accoa_c[c] + succoa_c[c] 	PP_1377	  0.00	999999.00	  0.00
4CMCOASNo1	T4hcinnm_c[c] + atp_c[c] + coa_c[c] + 1.6534e-05 prot_Q88HK0[c]  -> coucoa_c[c] + amp_c[c] + ppi_c[c] 	PP_3356	  0.00	999999.00	  0.00
arm_4CMLCL_kt	4cml_c[c] + h_c[c]  -> pmet_4CMLCL_kt[c] 	PP_1381 or PP_3648	  0.00	999999.00	  0.00
4CMLCL_ktNo1	pmet_4CMLCL_kt[c] + 2.0591e-07 prot_Q88N35[c]  -> 5odhf2a_c[c] + co2_c[c] 	PP_1381	  0.00	999999.00	  0.00
4CMLCL_ktNo2	pmet_4CMLCL_kt[c] + 2.0591e-07 prot_Q88GS0[c]  -> 5odhf2a_c[c] + co2_c[c] 	PP_3648	  0.00	999999.00	  0.00
4HBHYOXNo1	4hbz_c[c] + h_c[c] + o2_c[c] + nadph_c[c] + 4.4092e-06 prot_Q88H28[c]  -> 34dhbz_c[c] + h2o_c[c] + nadp_c[c] 	PP_3537	  0.00	999999.00	  0.00
4HDPROONo1	4hpro_DC_c[c] + 2 ficytc_c[c] + 9.058e-07 prot_Q88NF6[c]  -> 1py4h3c_c[c] + 2 focytc_c[c] + h_c[c] 	PP_1255	  0.00	999999.00	  0.00
4HPROENo1	4hpro_LT_c[c] + 1.5879e-06 prot_Q88NF3[c]  -> 4hpro_DC_c[c] 	PP_1258	  0.00	999999.00	  0.00
arm_4HTHRS	h2o_c[c] + phthr_c[c]  -> pmet_4HTHRS[c] 	PP_1471 or PP_0662	  0.00	999999.00	  0.00
4HTHRSNo1	3.7896e-05 prot_Q88MU7[c] + pmet_4HTHRS[c]  -> 4hthr_c[c] + pi_c[c] 	PP_1471	  0.00	999999.00	  0.00
4HTHRSNo2	3.7896e-05 prot_Q88Q36[c] + pmet_4HTHRS[c]  -> 4hthr_c[c] + pi_c[c] 	PP_0662	  0.00	999999.00	  0.00
arm_G6PDH2r_NAD	g6p_c[c] + nad_c[c]  -> pmet_G6PDH2r_NAD[c] 	PP_1022 or PP_5351 or PP_4042	  0.00	  0.00	  0.00
G6PDH2r_NADNo1	9.95619e-07 prot_Q88P31[c] + pmet_G6PDH2r_NAD[c]  -> 6pgl_c[c] + h_c[c] + nadh_c[c] 	PP_1022	  0.00	999999.00	  0.00
G6PDH2r_NADNo2	2.29568e-06 prot_Q88C32[c] + pmet_G6PDH2r_NAD[c]  -> 6pgl_c[c] + h_c[c] + nadh_c[c] 	PP_5351	  0.00	999999.00	  0.00
G6PDH2r_NADNo3	0.000342936 prot_Q88FP7[c] + pmet_G6PDH2r_NAD[c]  -> 6pgl_c[c] + h_c[c] + nadh_c[c] 	PP_4042	  0.00	999999.00	  0.00
3AIBT2_REVNo1	3aib_c[c] + pyr_c[c] + 0.001634 prot_Q88Q98[c]  -> ala__L_c[c] + mmtsa_c[c] 	PP_0596	  0.00	999999.00	  0.00
3HAACOAT100_REVNo1	R_3hdcoa_c[c] + ACP_c[c] + 5.5071e-07 prot_O85207[c]  -> 3hdecACP_c[c] + coa_c[c] 	PP_1408	  0.00	999999.00	  0.00
3HAACOAT120_REVNo1	R_3hddcoa_c[c] + ACP_c[c] + 5.5071e-07 prot_O85207[c]  -> 3hddecACP_c[c] + coa_c[c] 	PP_1408	  0.00	999999.00	  0.00
3HAACOAT121_REVNo1	R_3hcddec5ecoa_c[c] + ACP_c[c] + 5.5071e-07 prot_O85207[c]  -> 3hcddec5eACP_c[c] + coa_c[c] 	PP_1408	  0.00	999999.00	  0.00
3HAACOAT140_REVNo1	ACP_c[c] + R_3hmrscoa_c[c] + 5.5071e-07 prot_O85207[c]  -> 3hmrsACP_c[c] + coa_c[c] 	PP_1408	  0.00	999999.00	  0.00
3HAACOAT141_REVNo1	R_3hcmrs7ecoa_c[c] + ACP_c[c] + 5.5071e-07 prot_O85207[c]  -> 3hcmrs7eACP_c[c] + coa_c[c] 	PP_1408	  0.00	999999.00	  0.00
3HAACOAT60_REVNo1	R_3hhcoa_c[c] + ACP_c[c] + 5.5071e-07 prot_O85207[c]  -> 3hhexACP_c[c] + coa_c[c] 	PP_1408	  0.00	999999.00	  0.00
3HAACOAT80_REVNo1	ACP_c[c] + R_3hocoa_c[c] + 5.5071e-07 prot_O85207[c]  -> 3hoctACP_c[c] + coa_c[c] 	PP_1408	  0.00	999999.00	  0.00
ACOAD31f_REVNo1	fadh2_c[c] + lnlc2coa_c[c] + 7.7809e-06 prot_Q88LN6[c]  -> fad_c[c] + lnlccoa_c[c] 	PP_1893	  0.00	999999.00	  0.00
ACOAD32f_REVNo1	fadh2_c[c] + hd710_2_coa_c[c] + 7.7809e-06 prot_Q88LN6[c]  -> fad_c[c] + hd_7_10_coa_c[c] 	PP_1893	  0.00	999999.00	  0.00
ACOAD33f_REVNo1	fadh2_c[c] + td58_2_coa_c[c] + 7.7809e-06 prot_Q88LN6[c]  -> fad_c[c] + td_5_8_coa_c[c] 	PP_1893	  0.00	999999.00	  0.00
ACOAD34f_REVNo1	dec4_2_coa_c[c] + fadh2_c[c] + 7.7809e-06 prot_Q88LN6[c]  -> dec4coa_c[c] + fad_c[c] 	PP_1893	  0.00	999999.00	  0.00
arm_ACOAD3f_REV	fadh2_c[c] + oc2coa_c[c]  -> pmet_ACOAD3f_REV[c] 	PP_1893 or PP_2048 or PP_2039	  0.00	999999.00	  0.00
ACOAD3f_REVNo1	7.7809e-06 prot_Q88LN6[c] + pmet_ACOAD3f_REV[c]  -> fad_c[c] + occoa_c[c] 	PP_1893	  0.00	999999.00	  0.00
ACOAD3f_REVNo2	7.7809e-06 prot_Q88L87[c] + pmet_ACOAD3f_REV[c]  -> fad_c[c] + occoa_c[c] 	PP_2048	  0.00	999999.00	  0.00
ACOAD3f_REVNo3	7.7809e-06 prot_Q88L96[c] + pmet_ACOAD3f_REV[c]  -> fad_c[c] + occoa_c[c] 	PP_2039	  0.00	999999.00	  0.00
arm_ACOAD4f_REV	dc2coa_c[c] + fadh2_c[c]  -> pmet_ACOAD4f_REV[c] 	PP_1893 or PP_2048 or PP_2039 or PP_2437	  0.00	999999.00	  0.00
ACOAD4f_REVNo1	7.7809e-06 prot_Q88LN6[c] + pmet_ACOAD4f_REV[c]  -> dcacoa_c[c] + fad_c[c] 	PP_1893	  0.00	999999.00	  0.00
ACOAD4f_REVNo2	7.7809e-06 prot_Q88L87[c] + pmet_ACOAD4f_REV[c]  -> dcacoa_c[c] + fad_c[c] 	PP_2048	  0.00	999999.00	  0.00
ACOAD4f_REVNo3	7.7809e-06 prot_Q88L96[c] + pmet_ACOAD4f_REV[c]  -> dcacoa_c[c] + fad_c[c] 	PP_2039	  0.00	999999.00	  0.00
ACOAD4f_REVNo4	7.7809e-06 prot_Q88K54[c] + pmet_ACOAD4f_REV[c]  -> dcacoa_c[c] + fad_c[c] 	PP_2437	  0.00	999999.00	  0.00
arm_ACOAD5f_REV	dd2coa_c[c] + fadh2_c[c]  -> pmet_ACOAD5f_REV[c] 	PP_1893 or PP_2048 or PP_2039 or PP_2437	  0.00	999999.00	  0.00
ACOAD5f_REVNo1	7.7809e-06 prot_Q88LN6[c] + pmet_ACOAD5f_REV[c]  -> ddcacoa_c[c] + fad_c[c] 	PP_1893	  0.00	999999.00	  0.00
ACOAD5f_REVNo2	7.7809e-06 prot_Q88L87[c] + pmet_ACOAD5f_REV[c]  -> ddcacoa_c[c] + fad_c[c] 	PP_2048	  0.00	999999.00	  0.00
ACOAD5f_REVNo3	7.7809e-06 prot_Q88L96[c] + pmet_ACOAD5f_REV[c]  -> ddcacoa_c[c] + fad_c[c] 	PP_2039	  0.00	999999.00	  0.00
ACOAD5f_REVNo4	7.7809e-06 prot_Q88K54[c] + pmet_ACOAD5f_REV[c]  -> ddcacoa_c[c] + fad_c[c] 	PP_2437	  0.00	999999.00	  0.00
arm_ACOAD6f_REV	fadh2_c[c] + td2coa_c[c]  -> pmet_ACOAD6f_REV[c] 	PP_1893 or PP_2048 or PP_2039 or PP_2437	  0.00	999999.00	  0.00
ACOAD6f_REVNo1	7.7809e-06 prot_Q88LN6[c] + pmet_ACOAD6f_REV[c]  -> fad_c[c] + tdcoa_c[c] 	PP_1893	  0.00	999999.00	  0.00
ACOAD6f_REVNo2	7.7809e-06 prot_Q88L87[c] + pmet_ACOAD6f_REV[c]  -> fad_c[c] + tdcoa_c[c] 	PP_2048	  0.00	999999.00	  0.00
ACOAD6f_REVNo3	7.7809e-06 prot_Q88L96[c] + pmet_ACOAD6f_REV[c]  -> fad_c[c] + tdcoa_c[c] 	PP_2039	  0.00	999999.00	  0.00
ACOAD6f_REVNo4	7.7809e-06 prot_Q88K54[c] + pmet_ACOAD6f_REV[c]  -> fad_c[c] + tdcoa_c[c] 	PP_2437	  0.00	999999.00	  0.00
arm_ACOAD7f_REV	fadh2_c[c] + hdd2coa_c[c]  -> pmet_ACOAD7f_REV[c] 	PP_1893 or PP_0368	  0.00	999999.00	  0.00
ACOAD7f_REVNo1	7.7809e-06 prot_Q88LN6[c] + pmet_ACOAD7f_REV[c]  -> fad_c[c] + pmtcoa_c[c] 	PP_1893	  0.00	999999.00	  0.00
ACOAD7f_REVNo2	7.7809e-06 prot_Q88QW6[c] + pmet_ACOAD7f_REV[c]  -> fad_c[c] + pmtcoa_c[c] 	PP_0368	  0.00	999999.00	  0.00
arm_ACOAD8f_REV	fadh2_c[c] + od2coa_c[c]  -> pmet_ACOAD8f_REV[c] 	PP_1893 or PP_0368	  0.00	999999.00	  0.00
ACOAD8f_REVNo1	7.7809e-06 prot_Q88LN6[c] + pmet_ACOAD8f_REV[c]  -> fad_c[c] + stcoa_c[c] 	PP_1893	  0.00	999999.00	  0.00
ACOAD8f_REVNo2	7.7809e-06 prot_Q88QW6[c] + pmet_ACOAD8f_REV[c]  -> fad_c[c] + stcoa_c[c] 	PP_0368	  0.00	999999.00	  0.00
ACOATA_REVNo1	acACP_c[c] + coa_c[c] + 0.00059102 prot_Q88FC3[c] + 0.00059102 prot_Q88LL5[c]  -> accoa_c[c] + ACP_c[c] 	PP_1915 and PP_4175	  0.00	999999.00	  0.00
arm_ACONCtex_REV	acon_C_p[p]  -> pmet_ACONCtex_REV[p] 	PP_1419 or PP_2058	  0.00	999999.00	  0.00
ACONCtex_REVNo1	9.8503e-07 prot_Q88MZ9[c] + pmet_ACONCtex_REV[p]  -> acon_C_e[e] 	PP_1419	  0.00	999999.00	  0.00
ACONCtex_REVNo2	9.8503e-07 prot_Q88L77[c] + pmet_ACONCtex_REV[p]  -> acon_C_e[e] 	PP_2058	  0.00	999999.00	  0.00
arm_ACONTa_REV	acon_C_c[c] + h2o_c[c]  -> pmet_ACONTa_REV[c] 	PP_2112 or PP_2339	  0.00	999999.00	  0.00
ACONTa_REVNo1	5.3419e-05 prot_Q88L24[c] + pmet_ACONTa_REV[c]  -> cit_c[c] 	PP_2112	  0.00	999999.00	  0.00
ACONTa_REVNo2	5.3419e-05 prot_Q88KF1[c] + pmet_ACONTa_REV[c]  -> cit_c[c] 	PP_2339	  0.00	999999.00	  0.00
arm_ACONTb_REV	icit_c[c]  -> pmet_ACONTb_REV[c] 	PP_2339 or PP_2112	  0.00	999999.00	  0.00
ACONTb_REVNo1	0.00025253 prot_Q88KF1[c] + pmet_ACONTb_REV[c]  -> acon_C_c[c] + h2o_c[c] 	PP_2339	  0.00	999999.00	  0.00
ACONTb_REVNo2	0.00025253 prot_Q88L24[c] + pmet_ACONTb_REV[c]  -> acon_C_c[c] + h2o_c[c] 	PP_2112	  0.00	999999.00	  0.00
ACOTA_REVNo1	acg5sa_c[c] + glu__L_c[c] + 0.00017921 prot_P59319[c]  -> acorn_c[c] + akg_c[c] 	PP_4481	  0.00	999999.00	  0.00
ALGE9_REVNo1	algac_MG_14_p[p] + 1.9841e-05 prot_Q88NC9[c]  -> prealgac_M1_p[p] 	PP_1283	  0.00	999999.00	  0.00
ALLTNRA_REVNo1	alltn_c[c] + 1.1671e-06 prot_Q88EZ0[c]  -> alltn__R_c[c] 	PP_4310	  0.00	999999.00	  0.00
AMAOTr_REVNo1	amob_c[c] + dann_c[c] + 0.00027778 prot_Q88D44[c]  -> 8aonn_c[c] + amet_c[c] 	PP_4984	  0.00	999999.00	  0.00
APATr_REVNo1	ala__L_c[c] + msa_c[c] + 0.0034722 prot_Q88Q98[c]  -> ala_B_c[c] + pyr_c[c] 	PP_0596	  0.00	999999.00	  0.00
APTNAT_REVNo1	glu__L_c[c] + oxptn_c[c] + 6.7905e-06 prot_Q88RB9[c]  -> 5aptn_c[c] + akg_c[c] 	PP_0214	  0.00	999999.00	  0.00
ARGSL_REVNo1	arg__L_c[c] + fum_c[c] + 9.4805e-08 prot_P59618[c]  -> argsuc_c[c] 	PP_0184	  0.00	999999.00	  0.00
ARGtex_REVNo1	arg__L_p[p] + 9.8503e-07 prot_Q88NK1[c]  -> arg__L_e[e] 	PP_1206	  0.00	999999.00	  0.00
ARUH_REVNo1	ala__L_c[c] + 5g2oxpt_c[c] + 0.0034722 prot_Q88GK0[c]  -> arg__L_c[c] + pyr_c[c] 	PP_3721	  0.00	999999.00	  0.00
ASAD_REVNo1	4pasp_c[c] + h_c[c] + nadph_c[c] + 1.7361e-06 prot_Q88LE4[c]  -> aspsa_c[c] + nadp_c[c] + pi_c[c] 	PP_1989	  0.00	999999.00	  0.00
ASPK_REVNo1	4pasp_c[c] + adp_c[c] + 4.8991e-06 prot_Q88EI9[c]  -> atp_c[c] + asp__L_c[c] 	PP_4473	  0.00	999999.00	  0.00
CARNtex_REVNo1	carn_p[p] + 9.8503e-07 prot_Q88PG7[c]  -> carn_e[e] 	PP_0883	  0.00	999999.00	  0.00
CBIAT_REVNo1	adocbi_c[c] + pppi_c[c] + 0.0046296 prot_Q88MA2[c]  -> atp_c[c] + cbi_c[c] + h_c[c] 	PP_1672	  0.00	999999.00	  0.00
CBLAT_REVNo1	adocbl_c[c] + pppi_c[c] + 0.0046296 prot_Q88MA2[c]  -> atp_c[c] + cbl1_c[c] + h_c[c] 	PP_1672	  0.00	999999.00	  0.00
CBMKr_REVNo1	adp_c[c] + cbp_c[c] + 2 h_c[c] + 8.7078e-07 prot_Q88P54[c]  -> atp_c[c] + co2_c[c] + nh4_c[c] 	PP_0999	  0.00	999999.00	  0.00
CGLYtex_REVNo1	cgly_p[p] + 9.8503e-07 prot_Q88PG7[c]  -> cgly_e[e] 	PP_0883	  0.00	999999.00	  0.00
CYTK1_REVNo1	adp_c[c] + cdp_c[c] + 2.5484e-06 prot_Q88M04[c]  -> atp_c[c] + cmp_c[c] 	PP_1771	  0.00	999999.00	  0.00
CYTK2_REVNo1	adp_c[c] + dcdp_c[c] + 2.5484e-06 prot_Q88M04[c]  -> atp_c[c] + dcmp_c[c] 	PP_1771	  0.00	999999.00	  0.00
DHACOAH_REVNo1	3hadpcoa_c[c] + 1.462e-05 prot_Q88HR9[c]  -> 23dhacoa_c[c] + h2o_c[c] 	PP_3284	  0.00	999999.00	  0.00
DHFR_REVNo1	nadp_c[c] + thf_c[c] + 1.7806e-06 prot_Q88CP8[c]  -> dhf_c[c] + h_c[c] + nadph_c[c] 	PP_5132	  0.00	999999.00	  0.00
DHNPTE_REVNo1	dhmpt_c[c] + 0.0031211 prot_Q88QU4[c]  -> dhnpt_c[c] 	PP_0392	  0.00	999999.00	  0.00
DHORTS_REVNo1	cbasp_c[c] + h_c[c] + 0.00011201 prot_Q88NW7[c]  -> dhor__S_c[c] + h2o_c[c] 	PP_1086	  0.00	999999.00	  0.00
arm_DHQTi_copy1_REV	3dhsk_c[c] + h2o_c[c]  -> pmet_DHQTi_copy1_REV[c] 	PP_0560 or PP_3003 or PP_2407	  0.00	999999.00	  0.00
DHQTi_copy1_REVNo1	8.9606e-07 prot_Q88QD4[c] + pmet_DHQTi_copy1_REV[c]  -> 3dhq_c[c] 	PP_0560	  0.00	999999.00	  0.00
DHQTi_copy1_REVNo2	8.9606e-07 prot_Q88IJ6[c] + pmet_DHQTi_copy1_REV[c]  -> 3dhq_c[c] 	PP_3003	  0.00	999999.00	  0.00
DHQTi_copy1_REVNo3	8.9606e-07 prot_Q88K84[c] + pmet_DHQTi_copy1_REV[c]  -> 3dhq_c[c] 	PP_2407	  0.00	999999.00	  0.00
DLASNR_REVNo1	asn__D_c[c] + 1.6469e-07 prot_Q88GJ9[c]  -> asn__L_c[c] 	PP_3722	  0.00	999999.00	  0.00
DLCYSR_REVNo1	cys__D_c[c] + 1.6469e-07 prot_Q88GJ9[c]  -> cys__L_c[c] 	PP_3722	  0.00	999999.00	  0.00
DLMETR_REVNo1	met__D_c[c] + 1.6469e-07 prot_Q88GJ9[c]  -> met__L_c[c] 	PP_3722	  0.00	999999.00	  0.00
DLYSOXGAT_REVNo1	6a2ohxnt_c[c] + glu__D_c[c] + 0.001634 prot_Q88GX7[c]  -> akg_c[c] + lys__D_c[c] 	PP_3590	  0.00	999999.00	  0.00
DLYSPYRAT_REVNo1	6a2ohxnt_c[c] + ala__D_c[c] + 8.1699e-07 prot_Q88GX7[c]  -> lys__D_c[c] + pyr_c[c] 	PP_3590	  0.00	999999.00	  0.00
DLYStex_REVNo1	lys__D_p[p] + 9.8503e-07 prot_Q88NK1[c]  -> lys__D_e[e] 	PP_1206	  0.00	999999.00	  0.00
DMGDH2_REVNo1	fald_c[c] + h_c[c] + nadh_c[c] + sarcs_c[c] + 2.9869e-07 prot_Q88R18[c] + 2.9869e-07 prot_Q88R19[c]  -> dmgly_c[c] + h2o_c[c] + nad_c[c] 	PP_0315 and PP_0316	  0.00	999999.00	  0.00
DMSO2tex_REVNo1	dmso2_p[p] + 9.8503e-07 prot_Q88R99[c]  -> dmso2_e[e] 	PP_0234	  0.00	999999.00	  0.00
arm_ECOAH20_REV	3hphxacoa_c[c]  -> pmet_ECOAH20_REV[c] 	PP_2217 or PP_2136	  0.00	999999.00	  0.00
ECOAH20_REVNo1	1.462e-05 prot_Q88KS2[c] + pmet_ECOAH20_REV[c]  -> h2o_c[c] + phxa2coa_c[c] 	PP_2217	  0.00	999999.00	  0.00
ECOAH20_REVNo2	6.105e-09 prot_Q88L02[c] + pmet_ECOAH20_REV[c]  -> h2o_c[c] + phxa2coa_c[c] 	PP_2136	  0.00	999999.00	  0.00
arm_ECOAH21_REV	3hpptcoa_c[c]  -> pmet_ECOAH21_REV[c] 	PP_2136 or PP_2217	  0.00	999999.00	  0.00
ECOAH21_REVNo1	6.105e-09 prot_Q88L02[c] + pmet_ECOAH21_REV[c]  -> h2o_c[c] + ppt2coa_c[c] 	PP_2136	  0.00	999999.00	  0.00
ECOAH21_REVNo2	1.462e-05 prot_Q88KS2[c] + pmet_ECOAH21_REV[c]  -> h2o_c[c] + ppt2coa_c[c] 	PP_2217	  0.00	999999.00	  0.00
arm_ECOAH22_REV	3hpbcoa_c[c]  -> pmet_ECOAH22_REV[c] 	PP_2217 or PP_2136	  0.00	999999.00	  0.00
ECOAH22_REVNo1	1.462e-05 prot_Q88KS2[c] + pmet_ECOAH22_REV[c]  -> h2o_c[c] + pb2coa_c[c] 	PP_2217	  0.00	999999.00	  0.00
ECOAH22_REVNo2	6.105e-09 prot_Q88L02[c] + pmet_ECOAH22_REV[c]  -> h2o_c[c] + pb2coa_c[c] 	PP_2136	  0.00	999999.00	  0.00
arm_ECOAH23_REV	3h6athcoa_c[c]  -> pmet_ECOAH23_REV[c] 	PP_2217 or PP_2136	  0.00	999999.00	  0.00
ECOAH23_REVNo1	1.462e-05 prot_Q88KS2[c] + pmet_ECOAH23_REV[c]  -> 6ath2coa_c[c] + h2o_c[c] 	PP_2217	  0.00	999999.00	  0.00
ECOAH23_REVNo2	6.105e-09 prot_Q88L02[c] + pmet_ECOAH23_REV[c]  -> 6ath2coa_c[c] + h2o_c[c] 	PP_2136	  0.00	999999.00	  0.00
arm_ECOAH24_REV	3h4atbcoa_c[c]  -> pmet_ECOAH24_REV[c] 	PP_2136 or PP_2217	  0.00	999999.00	  0.00
ECOAH24_REVNo1	6.105e-09 prot_Q88L02[c] + pmet_ECOAH24_REV[c]  -> 4atb2coa_c[c] + h2o_c[c] 	PP_2136	  0.00	999999.00	  0.00
ECOAH24_REVNo2	1.462e-05 prot_Q88KS2[c] + pmet_ECOAH24_REV[c]  -> 4atb2coa_c[c] + h2o_c[c] 	PP_2217	  0.00	999999.00	  0.00
arm_ECOAH25_REV	h2o_c[c] + vacc2coa_c[c]  -> pmet_ECOAH25_REV[c] 	PP_2136 or PP_2217	  0.00	999999.00	  0.00
ECOAH25_REVNo1	6.105e-09 prot_Q88L02[c] + pmet_ECOAH25_REV[c]  -> 3hvacccoa_c[c] 	PP_2136	  0.00	999999.00	  0.00
ECOAH25_REVNo2	1.462e-05 prot_Q88KS2[c] + pmet_ECOAH25_REV[c]  -> 3hvacccoa_c[c] 	PP_2217	  0.00	999999.00	  0.00
arm_ECOAH26_REV	h2o_c[c] + hd2coa_c[c]  -> pmet_ECOAH26_REV[c] 	PP_2136 or PP_2217	  0.00	999999.00	  0.00
ECOAH26_REVNo1	6.105e-09 prot_Q88L02[c] + pmet_ECOAH26_REV[c]  -> 3hhdccoa_c[c] 	PP_2136	  0.00	999999.00	  0.00
ECOAH26_REVNo2	1.462e-05 prot_Q88KS2[c] + pmet_ECOAH26_REV[c]  -> 3hhdccoa_c[c] 	PP_2217	  0.00	999999.00	  0.00
arm_ECOAH27_REV	h2o_c[c] + tde2coa_c[c]  -> pmet_ECOAH27_REV[c] 	PP_2136 or PP_2217	  0.00	999999.00	  0.00
ECOAH27_REVNo1	6.105e-09 prot_Q88L02[c] + pmet_ECOAH27_REV[c]  -> 3htdccoa_c[c] 	PP_2136	  0.00	999999.00	  0.00
ECOAH27_REVNo2	1.462e-05 prot_Q88KS2[c] + pmet_ECOAH27_REV[c]  -> 3htdccoa_c[c] 	PP_2217	  0.00	999999.00	  0.00
arm_ECOAH28_REV	dde2coa_c[c] + h2o_c[c]  -> pmet_ECOAH28_REV[c] 	PP_2136 or PP_2217	  0.00	999999.00	  0.00
ECOAH28_REVNo1	6.105e-09 prot_Q88L02[c] + pmet_ECOAH28_REV[c]  -> 3hddccoa_c[c] 	PP_2136	  0.00	999999.00	  0.00
ECOAH28_REVNo2	1.462e-05 prot_Q88KS2[c] + pmet_ECOAH28_REV[c]  -> 3hddccoa_c[c] 	PP_2217	  0.00	999999.00	  0.00
arm_ECOAH29_REV	h2o_c[c] + ode2coa_c[c]  -> pmet_ECOAH29_REV[c] 	PP_2136 or PP_2217	  0.00	999999.00	  0.00
ECOAH29_REVNo1	6.105e-09 prot_Q88L02[c] + pmet_ECOAH29_REV[c]  -> 3hodecoa_c[c] 	PP_2136	  0.00	999999.00	  0.00
ECOAH29_REVNo2	1.462e-05 prot_Q88KS2[c] + pmet_ECOAH29_REV[c]  -> 3hodecoa_c[c] 	PP_2217	  0.00	999999.00	  0.00
arm_ECOAH3_REV	h2o_c[c] + oc2coa_c[c]  -> pmet_ECOAH3_REV[c] 	PP_2136 or PP_2217 or PP_2047	  0.00	999999.00	  0.00
ECOAH3_REVNo1	6.105e-09 prot_Q88L02[c] + pmet_ECOAH3_REV[c]  -> 3hocoa_c[c] 	PP_2136	  0.00	999999.00	  0.00
ECOAH3_REVNo2	1.462e-05 prot_Q88KS2[c] + pmet_ECOAH3_REV[c]  -> 3hocoa_c[c] 	PP_2217	  0.00	999999.00	  0.00
ECOAH3_REVNo3	6.105e-09 prot_Q88L88[c] + pmet_ECOAH3_REV[c]  -> 3hocoa_c[c] 	PP_2047	  0.00	999999.00	  0.00
arm_ECOAH30_REV	h2o_c[c] + hdd7_2_coa_c[c]  -> pmet_ECOAH30_REV[c] 	PP_2136 or PP_2217	  0.00	999999.00	  0.00
ECOAH30_REVNo1	6.105e-09 prot_Q88L02[c] + pmet_ECOAH30_REV[c]  -> 3hhdd7coa_c[c] 	PP_2136	  0.00	999999.00	  0.00
ECOAH30_REVNo2	1.462e-05 prot_Q88KS2[c] + pmet_ECOAH30_REV[c]  -> 3hhdd7coa_c[c] 	PP_2217	  0.00	999999.00	  0.00
arm_ECOAH31_REV	h2o_c[c] + tded5_2_coa_c[c]  -> pmet_ECOAH31_REV[c] 	PP_2136 or PP_2217	  0.00	999999.00	  0.00
ECOAH31_REVNo1	6.105e-09 prot_Q88L02[c] + pmet_ECOAH31_REV[c]  -> 3hdd5coa_c[c] 	PP_2136	  0.00	999999.00	  0.00
ECOAH31_REVNo2	1.462e-05 prot_Q88KS2[c] + pmet_ECOAH31_REV[c]  -> 3hdd5coa_c[c] 	PP_2217	  0.00	999999.00	  0.00
arm_ECOAH32_REV	h2o_c[c] + ptsla2coa_c[c]  -> pmet_ECOAH32_REV[c] 	PP_2136 or PP_2217	  0.00	999999.00	  0.00
ECOAH32_REVNo1	6.105e-09 prot_Q88L02[c] + pmet_ECOAH32_REV[c]  -> 3hptslacoa_c[c] 	PP_2136	  0.00	999999.00	  0.00
ECOAH32_REVNo2	1.462e-05 prot_Q88KS2[c] + pmet_ECOAH32_REV[c]  -> 3hptslacoa_c[c] 	PP_2217	  0.00	999999.00	  0.00
arm_ECOAH33_REV	h2o_c[c] + hdd4_2_coa_c[c]  -> pmet_ECOAH33_REV[c] 	PP_2136 or PP_2217	  0.00	999999.00	  0.00
ECOAH33_REVNo1	6.105e-09 prot_Q88L02[c] + pmet_ECOAH33_REV[c]  -> 3hhdd4coa_c[c] 	PP_2136	  0.00	999999.00	  0.00
ECOAH33_REVNo2	1.462e-05 prot_Q88KS2[c] + pmet_ECOAH33_REV[c]  -> 3hhdd4coa_c[c] 	PP_2217	  0.00	999999.00	  0.00
arm_ECOAH34_REV	lnlc2coa_c[c] + h2o_c[c]  -> pmet_ECOAH34_REV[c] 	PP_2136 or PP_2217	  0.00	999999.00	  0.00
ECOAH34_REVNo1	6.105e-09 prot_Q88L02[c] + pmet_ECOAH34_REV[c]  -> 3hlnlccoa_c[c] 	PP_2136	  0.00	999999.00	  0.00
ECOAH34_REVNo2	1.462e-05 prot_Q88KS2[c] + pmet_ECOAH34_REV[c]  -> 3hlnlccoa_c[c] 	PP_2217	  0.00	999999.00	  0.00
arm_ECOAH35_REV	h2o_c[c] + hd710_2_coa_c[c]  -> pmet_ECOAH35_REV[c] 	PP_2136 or PP_2217	  0.00	999999.00	  0.00
