prot_IDs	usage
prot_Q88PQ4_exchange	0
prot_Q88PQ5_exchange	0
prot_Q88PR1_exchange	0.803987103366137
prot_Q88PR2_exchange	0
prot_Q88PS1_exchange	0
prot_Q88PS4_exchange	0
prot_Q88PT5_exchange	0
prot_Q88PT6_exchange	0
prot_Q88PU7_exchange	1
prot_Q88PV1_exchange	0
prot_Q88PV2_exchange	0
prot_Q88PV4_exchange	0.367631287666317
prot_Q88PW2_exchange	0
prot_Q88PW3_exchange	0.0169133158857297
prot_Q88PW6_exchange	0.796985524608131
prot_Q88PX6_exchange	0.104232711804592
prot_Q88Q07_exchange	0.805541494652077
prot_Q88Q11_exchange	0.00493379816297854
prot_Q88Q23_exchange	0.084391815153993
prot_Q88Q27_exchange	0.671656851528758
prot_Q88Q44_exchange	1
prot_Q88Q65_exchange	0.796985488377805
prot_Q88Q70_exchange	0
prot_Q88Q81_exchange	0.0413806024973784
prot_Q88Q83_exchange	0
prot_Q88Q89_exchange	0.0658180368063459
prot_Q88Q92_exchange	0
prot_Q88Q93_exchange	0.0129185362967125
prot_Q88Q97_exchange	1
prot_Q88Q98_exchange	0.195101523772097
prot_Q88QA3_exchange	0
prot_Q88QC7_exchange	0
prot_Q88QC9_exchange	0
prot_Q88QD4_exchange	0.376348587605019
prot_Q88QD5_exchange	0.497218513704597
prot_Q88QD6_exchange	0.811317924667467
prot_Q88QE7_exchange	0.542821123260084
prot_Q88QE9_exchange	0.115246789046225
prot_Q88QF2_exchange	0
prot_Q88QF6_exchange	0
prot_Q88QG6_exchange	0.117078530373222
prot_Q88QG7_exchange	0.0216120423325915
prot_Q88QH1_exchange	0
prot_Q88QH4_exchange	0.796985524608131
prot_Q88QH6_exchange	0.0295220947633888
prot_Q88QH7_exchange	0.459745238563526
prot_Q88QH8_exchange	0.0928651969216422
prot_Q88QH9_exchange	0
prot_Q88QI2_exchange	0.298532808646211
prot_Q88QJ1_exchange	0.00764548608454114
prot_Q88QJ2_exchange	0
prot_Q88QJ8_exchange	0
prot_Q88QK9_exchange	0
prot_Q88QQ0_exchange	0.464524154313514
prot_Q88QQ1_exchange	0
prot_Q88QQ2_exchange	0
prot_Q88QQ4_exchange	0
prot_Q88QQ6_exchange	1
prot_Q88QR1_exchange	0
prot_Q88QR6_exchange	0.221658341359541
prot_Q88QR7_exchange	0.796985524608131
prot_Q88QR8_exchange	0.0780411780931729
prot_Q88QS1_exchange	0.00917408003250446
prot_Q88QS2_exchange	0
prot_Q88QS3_exchange	0.250701283807118
prot_Q88QS6_exchange	0
prot_Q88QT5_exchange	0.0118203291727052
prot_Q88QT9_exchange	0
prot_Q88QU4_exchange	0.796985524608208
prot_Q88QV2_exchange	0
prot_Q88QV6_exchange	0.000252643483869012
prot_Q88QV8_exchange	0.0153531618763256
prot_Q88QW6_exchange	0
prot_Q88QW8_exchange	0.796985524608131
prot_Q88QW9_exchange	0
prot_Q88QX1_exchange	0.796985524608131
prot_Q88QX2_exchange	0.000294518432933523
prot_Q88QX8_exchange	0
prot_Q88QZ0_exchange	0.796985524608131
prot_Q88QZ1_exchange	0.0107439443801437
prot_Q88QZ2_exchange	0.0295282468040097
prot_Q88QZ3_exchange	0.0414270235216287
prot_Q88QZ5_exchange	1
prot_Q88QZ6_exchange	0.381866413252319
prot_Q88QZ8_exchange	0
prot_Q88R08_exchange	0
prot_Q88R10_exchange	0
prot_Q88R12_exchange	0
prot_Q88R13_exchange	1
prot_Q88R38_exchange	0
prot_Q88R40_exchange	0
prot_Q88R41_exchange	0.815654962652454
prot_Q88R42_exchange	0.0698136548328232
prot_Q88R44_exchange	0.815654962652454
prot_Q88R45_exchange	0.00727259399865745
prot_Q88R51_exchange	0
prot_Q88R52_exchange	0
prot_Q88R68_exchange	0
prot_Q88R74_exchange	0
prot_Q88R90_exchange	0
prot_Q88R97_exchange	0
prot_Q88R99_exchange	0
prot_Q88RA3_exchange	0
prot_Q88RA5_exchange	0
prot_Q88RA6_exchange	0
prot_Q88RA8_exchange	0
prot_Q88RB9_exchange	0.0828724638305963
prot_Q88RC0_exchange	0.00294095656739131
prot_Q88RC9_exchange	0
prot_Q88RE3_exchange	0.000404793125176497
prot_Q88RE5_exchange	0.796985524608131
prot_Q88RH5_exchange	0
prot_Q88RK0_exchange	0
prot_Q88RK2_exchange	0
prot_Q88RK8_exchange	1
prot_Q88RK9_exchange	0
prot_Q88RL5_exchange	0
prot_Q88RL7_exchange	0
prot_Q88RM9_exchange	0
prot_Q88RP6_exchange	0.0125545252270112
prot_Q88RP7_exchange	0.0132824464581195
prot_Q88RQ5_exchange	0.281679799295312
prot_Q88RQ6_exchange	1
prot_Q88RQ7_exchange	0
prot_Q88RR2_exchange	0
prot_Q88RR6_exchange	0.00382742588941975
prot_Q88RR8_exchange	0
prot_Q88RR9_exchange	0
prot_Q88RS0_exchange	0.813395103196667
prot_Q9Z408_exchange	0
